0	458.17726602746103
500	463.4377151025545
1000	455.55710355777603
1500	464.8323177073877
2000	452.86851902666024
2500	466.5257637275413
3000	463.48299440790447
3500	460.7511429850139
4000	454.2299168075731
4500	456.5592855162241
5000	461.63861736991015
5500	456.0350517809322
6000	453.2488651916194
6500	442.29932295077333
7000	467.4534863838622
7500	455.31460772244213
8000	471.48535697374274
8500	464.67333703526424
9000	477.27003978412813
9500	454.5488843586058
10000	458.13399913568264
10500	469.6128061457497
11000	463.2254054707909
11500	461.05300502069537
12000	463.6208447375298
12500	463.0684372122391
13000	456.21717520912534
13500	460.6907705778806
14000	472.2822727479316
14500	464.80816874453217
15000	460.7430933307312
15500	460.63140437752935
16000	454.7481133021539
16500	460.47041129183066
17000	458.69143769490233
17500	463.67216128359826
18000	454.4231085104101
18500	463.0764868665255
19000	463.04428824938356
19500	468.809853130846
20000	462.19404351555823
20500	462.9507110183261
21000	458.3956128999357
21500	449.4806207795636
22000	463.84724126429086
22500	452.0253177403356
23000	467.1647050363962
23500	466.09913205044995
24000	476.9711963688041
24500	454.95539189998846
25000	467.11942573104614
25500	454.3546864489866
26000	461.4383822195726
26500	452.37749011529235
27000	463.6218509443156
27500	462.0732987012842
28000	463.3642620072057
28500	470.00019575820215
29000	462.22322351233913
29500	460.8879871078571
30000	460.3335671689948
30500	460.8477388364288
31000	457.421604731479
31500	468.86921933119356
32000	470.97319771987304
32500	469.705377170025
33000	442.84368082177764
33500	471.38876112232424
34000	468.6106241872942
34500	474.13469944021233
35000	478.7038844536002
35500	459.9381279022523
36000	454.08602923723294
36500	460.8628319382158
37000	459.65035276157204
37500	479.11441682212245
38000	476.73373156740286
38500	455.1747449792489
39000	467.8670373727418
39500	460.9372912403503
40000	467.51687741135663
40500	463.6178261171724
41000	445.95587840962736
41500	452.27988805709174
42000	452.17926737853
42500	448.8326236096438
43000	455.7150780231137
43500	471.17242666342116
44000	458.4177494492197
44500	455.2572539356662
45000	447.4410396251643
45500	468.15984354735104
46000	454.9302367303471
46500	457.36928197863205
47000	471.816399006205
47500	458.60490391133817
48000	473.7060553495494
48500	461.0600484681923
49000	458.0041984603401
49500	466.3889196047018
50000	455.00067120533845
50500	450.00082968771966
51000	456.51601862444573
51500	438.7252764483403
52000	458.50327702599805
52500	463.4437523432656
53000	450.48481515158693
53500	459.6231851783628
54000	468.4144138641072
54500	465.34347075446794
55000	470.1752757388984
55500	455.3095766885168
56000	462.1236090405669
56500	462.01192008736507
57000	466.99063126248575
57500	459.1512741959178
58000	453.55475205444037
58500	459.6976444804937
59000	471.17745769734654
59500	454.6645981389508
60000	467.2824312303128
60500	464.0605571028365
61000	464.06156330962233
61500	448.10815472401424
62000	461.5852884102701
62500	460.6485098928843
63000	473.9928242834438
63500	472.66865615359825
64000	470.22759849174537
64500	463.3199889086378
65000	470.48015639493354
65500	463.1439027211594
66000	453.51752240336947
66500	457.265642679713
67000	462.46773176124094
67500	463.6419750800279
68000	467.748304972043
68500	464.94601907415745
69000	456.89435237582967
69500	480.54926769838033
70000	468.0069001159387
70500	464.66428117419207
71000	478.3567431125688
71500	480.78170146585256
72000	475.9710268239239
72500	472.5549547868285
73000	456.6367634387161
73500	462.262465576978
74000	474.2141897762759
74500	477.83754041120216
75000	481.00105454511305
75500	470.4942432899311
76000	474.9054538379814
76500	461.7573497706089
77000	465.85160518119807
77500	458.84941216024
78000	464.26280466673836
78500	460.44424991540717
79000	468.9014179483355
79500	451.72446191143996
80000	465.03054044415
80500	465.22473835376917
81000	453.4269637926694
81500	468.91248622297564
82000	465.346489374829
82500	468.17292423556273
83000	455.58930217491064
83500	458.9087783605912
84000	442.3838443207659
84500	463.3622495936341
85000	467.13250641925424
85500	471.83350452156
86000	462.2554221294811
86500	458.2909673942345
87000	467.286456057456
87500	460.48651060040345
88000	459.7127375822807
88500	445.6218177568077
89000	455.8972014513032
89500	468.8611696769072
90000	464.70553565240255
90500	457.0714447700938
91000	464.8816218398809
91500	453.06472934985464
92000	463.441739929694
92500	460.02264927224485
93000	467.7925780706109
93500	456.98390477974755
94000	456.9768613322469
94500	458.91984663523135
95000	460.3144492400646
95500	449.7704083338154
96000	461.5812635831305
96500	465.0838694037864
97000	467.2230650299616
97500	455.4051663331495
98000	456.3137710605402
98500	459.434018302669
99000	455.775450430247
99500	460.7400747103738
100000	455.7241338841822
100500	447.11402241984524
101000	470.8232729088181
101500	451.1458930097221
102000	474.225258050916
102500	469.30691928292873
103000	464.4650522306439
103500	468.4144138641072
104000	473.5088388195729
104500	454.80446088214774
105000	459.87171825440413
105500	464.0997991674754
106000	474.01898565987096
106500	464.70151082525933
107000	469.64802338324535
107500	451.64295916180845
108000	475.88851786750297
108500	472.0498389804594
109000	480.3872684058995
109500	465.7932451876327
110000	460.5217278378991
110500	449.11335530282344
111000	461.790554594533
111500	470.6743543045527
112000	475.7627420193072
112500	470.48116260171935
113000	466.0407720568882
113500	462.16083869163054
114000	466.1574920440154
114500	459.3092486612554
115000	467.5611505099208
115500	451.3300288514869
116000	452.2829066774491
116500	466.17560376615614
117000	462.98794066938973
117500	475.8200958060832
118000	458.82023216345914
118500	453.4521189623071
119000	444.90741093903614
119500	448.50560640432474
120000	446.6843721223965
120500	456.71725998156546
121000	460.66863402859667
121500	468.739418655851
122000	470.98124737415947
122500	446.8534148623779
123000	458.7558349291789
123500	458.5223949549209
124000	468.59351867194295
124500	461.8519332084558
125000	464.4338598202951
125500	472.00858450224894
126000	471.89790175583653
126500	454.2852581807811
127000	458.73168596632337
127500	454.9312429371329
128000	468.932610358688
128500	462.2232235123428
129000	452.23863357888126
129500	454.7440884750107
130000	458.83733767881404
130500	472.6102961600365
131000	454.1574699190101
131500	456.4113731187445
132000	454.3878912729144
132500	458.1923591292444
133000	460.49053542754297
133500	453.95019132117926
134000	441.76905197476657
134500	458.03337845712093
135000	462.7122400101391
135500	461.0509926071201
136000	467.56920016420355
136500	468.84909519548125
137000	464.0484826214106
137500	462.05317456557555
138000	469.2073048111528
138500	448.2248747111451
139000	457.0684261497364
139500	466.96245747249066
140000	458.7367170002524
140500	470.6964908538366
141000	462.24837868198045
141500	452.28894391816027
142000	464.691448757405
142500	468.72231314049606
143000	465.5165383215926
143500	469.18013722794353
144000	464.53548670563896
144500	471.5567976555199
145000	455.77846905060443
145500	469.938817144283
146000	467.37701466815605
146500	454.5730333214613
147000	466.0146106804611
147500	455.1908442878144
148000	458.488183924211
148500	461.8126911438206
149000	467.748304972043
149500	471.9904727801118
150000	464.5123439495692
150500	462.0129262941509
151000	461.3770036056534
151500	458.40466876100794
152000	478.39598517720765
152500	464.06961296390506
153000	461.9434980259453
153500	458.0726205217635
154000	460.77428574108
154500	476.709582604551
155000	466.0598899858111
155500	475.45685515648626
156000	471.11607908342734
156500	457.3149468122062
157000	463.11271031080327
157500	460.10314581509056
158000	464.99632941344015
158500	459.2991865934011
159000	461.21802293353363
159500	467.6899449784776
160000	459.444080370527
160500	472.824618205368
161000	451.3320412650585
161500	460.7209567814473
162000	462.2413352344799
162500	453.7117203129922
163000	451.5141646932517
163500	466.1876782475857
164000	447.13515276234335
164500	446.57570178955206
165000	447.04258173806807
165500	466.0307099890339
166000	467.1164071106888
166500	468.72030072692445
167000	458.6622576981215
167500	470.3030640006657
168000	477.7962859329953
168500	466.14742997616105
169000	446.03033771175825
169500	448.69678569358643
170000	460.8648443517874
170500	460.56197610932384
171000	460.1031458150942
171500	464.7387404763303
172000	461.2874512017355
172500	455.89518903773524
173000	455.46050770635753
173500	467.389089149582
174000	468.6307483230102
174500	470.1078598842644
175000	464.49523843421423
175500	469.9368047307114
176000	467.23111468424435
176500	456.7343654969204
177000	470.53247914778416
177500	464.55963566849084
178000	467.69799463276036
178500	447.0214513955736
179000	483.20766602592215
179500	449.0308463464062
180000	461.56516427456137
180500	472.0136155361779
181000	459.9069354918998
181500	457.72246056037466
182000	460.29633751792386
182500	472.1011555265242
183000	464.8413735684599
183500	465.2971852423321
184000	463.3682868343452
184500	467.2572760606715
185000	477.3052570216238
185500	455.00167741212425
186000	460.6475036860985
186500	464.2497239785303
187000	440.9781734412852
187500	455.3458001327983
188000	446.5173417959866
188500	456.22522486340813
189000	468.45566834231767
189500	458.0172791485518
190000	478.03173832082126
190500	470.61297569062987
191000	458.70049355597087
191500	457.98608673819933
192000	464.33424534851923
192500	459.83650101690847
193000	444.4536116787318
193500	452.6642590491868
194000	452.18329220567324
194500	467.30054295244986
195000	460.0306989265276
195500	467.4806539670715
196000	458.82023216345914
196500	444.4012889258812
197000	460.90106779606884
197500	463.56952819146863
198000	449.5500490477691
198500	453.9522037347472
199000	444.73233095833984
199500	443.31861042458377
200000	471.7751445279909
200500	459.3032114205443
201000	450.0380593387833
201500	460.32752992827636
202000	460.7923974632244
202500	464.5113377427834
203000	468.68709590300404
203500	479.08423061855575
204000	467.57523740491837
204500	478.07903003974656
205000	464.1440722660433
205500	470.5858081074206
206000	468.8058283036992
206500	453.4973982676608
207000	449.29145390386975
207500	466.1554796304438
208000	470.70554671490515
208500	460.5438643871831
209000	466.7501478407308
209500	471.6946479851452
210000	464.23865570388654
210500	450.27149931304126
211000	465.81035070298395
211500	466.8638492075042
212000	459.7781410233467
212500	468.1900297509214
213000	474.6166724905117
213500	455.7261462977502
214000	460.7320250560874
214500	468.5190593698084
215000	460.4482747425504
215500	452.69746387311085
216000	464.1843205374643
216500	464.2939970770945
217000	460.9242105521349
217500	460.94735330820464
218000	462.1145531794947
218500	474.20915874234686
219000	467.216021582461
219500	440.4106728142112
220000	454.8386719128576
220500	463.2908089118533
221000	462.4113841812471
221500	474.5442256019487
222000	471.02451426594155
222500	457.4548095554031
223000	459.13919971448814
223500	456.08636832699335
224000	458.7095494170431
224500	472.73506580145005
225000	447.89986991939395
225500	462.07631732164526
226000	452.0343736014041
226500	448.9423001492704
227000	457.3984619754093
227500	457.3370833614901
228000	450.7977454619085
228500	460.0357299604566
229000	459.64934655478993
229500	466.83265679715174
230000	458.21449567852835
230500	458.92185904880296
231000	468.7142634862133
231500	468.40334558946336
232000	460.23998993793003
232500	459.45917347231034
233000	471.4521521498187
233500	467.57523740491837
234000	462.40434073374655
234500	465.8012948419154
235000	449.61142766169195
235500	447.84352233940376
236000	443.69291934882443
236500	457.4548095554031
237000	456.5462048280161
237500	460.6485098928843
238000	457.6842247025216
238500	456.0823434998538
239000	457.2918040561401
239500	461.19488017746386
240000	462.4103779744613
240500	469.77581164501635
241000	466.4251430489869
241500	450.35199585589066
242000	460.90811124356946
242500	475.5192399771912
243000	461.59132565098486
243500	456.42244139338464
244000	449.04493324140367
244500	461.5239097963509
245000	463.2143371961508
245500	465.8948720729765
246000	470.2185426306768
246500	450.0984317459203
247000	453.6382672176435
247500	457.6952929771617
248000	459.3032114205443
248500	470.70454050811935
249000	468.64785383836517
249500	464.3362577620908
250000	468.2675076734096
250500	476.2316343813948
251000	473.36998228316173
251500	455.59332700205385
252000	473.3911126256599
252500	447.57486512765007
253000	472.54891754611367
253500	477.7640873158534
254000	463.15899582294276
254500	467.8579815116696
255000	469.87341370321695
255500	456.25138623983526
256000	460.77629815465525
256500	483.31834877233814
257000	467.10936366318816
257500	460.19672304615165
258000	449.04694565497164
258500	473.15465403104446
259000	460.3989706100535
259500	452.0987708356843
260000	452.3915770102899
